"","Time","Central","East","New Delhi","North","North East","North West","South","South West","West"
"61","15:00 - 15:15",0.00081085273833991,0.00104872590801705,0.00828422613994195,0.000654139682721041,0.00094075009090422,0.0012132830013752,0.00146985190285518,0.00123241824035271,0.000856294528850857
"62","15:15 - 15:30",0.000810911254102005,0.00104880159006489,0.00826979118784657,0.00065428519174558,0.000940817980800753,0.00121431793600537,0.00147129269121755,0.00123330948186715,0.000857090857236903
"63","15:30 - 15:45",0.000809348306509973,0.00104678013344874,0.00824010353217848,0.000653320013342913,0.00093900465142569,0.0012148290489937,0.00146899763432051,0.00123139078548016,0.000856424483624664
"64","15:45 - 16:00",0.000807759855677558,0.00104472569191726,0.00818773453943008,0.000652037354489864,0.000937161733230642,0.0012124406095441,0.00146774431376425,0.00123019778675126,0.00085531687341548
"65","16:00 - 16:15",0.000809584222443099,0.00104708525809035,0.00814155247782903,0.000652814353178061,0.000939278360725838,0.00120847463451849,0.00146384138876418,0.00122699133333395,0.000852835623926108
"66","16:15 - 16:30",0.000805962909549119,0.00104240159054706,0.00804082143239431,0.000649571115877041,0.000935076919116133,0.00119995461335268,0.00145691565234526,0.00122130723521152,0.00084801935993652
"67","16:30 - 16:45",0.000802291892902675,0.00103765363807203,0.00795001039411693,0.000646170062593866,0.000930817811289817,0.00119022572524547,0.00144716306295749,0.00121352925619345,0.000841869770849293
"68","16:45 - 17:00",0.000798306176194948,0.00103249866457836,0.00783527500635053,0.000642356684577816,0.000926193588939913,0.00117849894326794,0.00143521865150543,0.0012040047127758,0.000834390688792878
"69","17:00 - 17:15",0.000794936888569257,0.00102814095687442,0.00765593329616202,0.000638759585191743,0.000922284546656056,0.00116498629865953,0.00142128107643753,0.00119282999770506,0.000825711242657578
"70","17:15 - 17:30",0.000788765117919051,0.00102015862485139,0.007417438848691,0.000633286788368008,0.000915124067908574,0.00115099212579461,0.00140320696469739,0.00117794448704224,0.000815439666021629
"71","17:30 - 17:45",0.000783141922604108,0.00101288579917815,0.00712893183433958,0.00062780261664559,0.000908600045415247,0.00113344412760808,0.00138577300840591,0.00116316549062899,0.000804402910245618
"72","17:45 - 18:00",0.000780008958063916,0.00100883374271112,0.00683704603862087,0.000624374759467079,0.000904965184809091,0.00112007878893283,0.00137289664196456,0.00115185799871666,0.000796138545156175
"73","18:00 - 18:15",0.000776443405438916,0.0010042221933663,0.00657640354607777,0.000620684008381286,0.000900828436177078,0.00110689582869594,0.00135619248548886,0.00113727228808818,0.000786575959461493
"74","18:15 - 18:30",0.000774656183146888,0.00100191066843407,0.00635047269427461,0.000618809915852703,0.000898754903642509,0.00110005550651502,0.0013443626503008,0.00112703835775582,0.000780499588784591
"75","18:30 - 18:45",0.000775838422156192,0.00100343973113548,0.00619604019612384,0.00061963761491773,0.00090012653550966,0.00110060971452113,0.00134176513764479,0.00112485394775174,0.000779738632358024
"76","18:45 - 19:00",0.000780954363755152,0.00101005649426033,0.00610389845526105,0.000623685236543649,0.000906062043027506,0.00110749792892117,0.00135136402595168,0.00113326240331809,0.000785042079832294
"77","19:00 - 19:15",0.000785669685551174,0.00101615511106003,0.00603611314346151,0.000627974235230764,0.000911532752070596,0.00111922765112237,0.00136407266110396,0.00114446825088863,0.000792791324782359
"78","19:15 - 19:30",0.000792544415558755,0.00102504662382021,0.00595706110737446,0.000634171113324424,0.000919508803175529,0.00113578656210543,0.00138581424461842,0.00116353682078166,0.000805070507142817
"79","19:30 - 19:45",0.000797562713844172,0.00103153709881922,0.00588613166626994,0.000638518179832333,0.000925331025072264,0.00114617368283926,0.00140451510824972,0.0011800753737263,0.000814557341213739
"80","19:45 - 20:00",0.000800428957367451,0.00103524418852789,0.00577987787791305,0.00064102927714092,0.000928656436367783,0.0011523784710549,0.00142036362190749,0.00119426999743148,0.000821872870878286
"81","20:00 - 20:15",0.000797437681700452,0.00103137538702834,0.00563359475085911,0.000638312850354689,0.000925185962972811,0.00114497985660265,0.00142735215314726,0.00120081263278237,0.000822273199202628
"82","20:15 - 20:30",0.000793713253549408,0.00102655835415682,0.00552132128940731,0.000635198820690522,0.0009208648872016,0.00113835245957257,0.00143493806171874,0.00120749238312152,0.000823099080390975
"83","20:30 - 20:45",0.000788081958059425,0.00101927505202709,0.00543516112159329,0.000630732964112585,0.00091433146689774,0.00113066918689307,0.00143840207382001,0.00121050828109971,0.000822177864572312
"84","20:45 - 21:00",0.000783346852813155,0.00101315084806977,0.00535302463051038,0.000626398474425148,0.00090883780512632,0.0011186252609242,0.00144339520345574,0.00121434102264253,0.000820579834427809
"85","21:00 - 21:15",0.000775752859187589,0.00100332906726558,0.00526059564392881,0.000619150680681732,0.000900027265486035,0.00109645415689579,0.00144112704099098,0.00121190283322554,0.000813599206532944
"86","21:15 - 21:30",0.000776168293239859,0.00100386637377401,0.00519672832308991,0.000619778709245524,0.000900509251429917,0.00109989841304485,0.00145322616749177,0.00122101945812476,0.000818823673441594
"87","21:30 - 21:45",0.000780432264931865,0.00100938123161813,0.0051578558211688,0.000623905907882054,0.000905456304781528,0.00111290258785902,0.00146338446886224,0.00122830725426093,0.000826029391698717
"88","21:45 - 22:00",0.000786880156045421,0.00101772068728391,0.00512819356127112,0.000629800508265602,0.000912937138062843,0.0011292282254284,0.00147490312900935,0.00123656194548606,0.000834640568792334
"89","22:00 - 22:15",0.000790693778458577,0.00102265308060141,0.00508488389295307,0.000633563779285483,0.000917361696878783,0.00114155259323761,0.00147898726933521,0.00123841069647829,0.000839515980280047
"90","22:15 - 22:30",0.000796943456792613,0.00103073617544191,0.00505160082501106,0.000639211953225364,0.000924612564000356,0.00115674779910602,0.0014889813641954,0.00124536829037769,0.000847274678337749
"91","22:30 - 22:45",0.00080022084346646,0.00103497502197092,0.00503057256470762,0.00064243138690626,0.00092841498294225,0.0011671977388807,0.00149457589494781,0.00124863168530944,0.00085215982733592
"92","22:45 - 23:00",0.000800313918580201,0.00103509540176192,0.00499496723440764,0.00064302045252598,0.000928522968545026,0.00117229040874508,0.0014953270782113,0.00124823856533006,0.000853844395364037
"93","23:00 - 23:15",0.000793629248849033,0.00102644970569143,0.00493170307270291,0.000637957198091343,0.000920767425078359,0.00116546335290807,0.0014847710498331,0.00123853352643639,0.000848220664054384
"94","23:15 - 23:30",0.000789428737464161,0.00102101692498052,0.00487487337102653,0.000635033924159271,0.000915893998276776,0.00116366340091384,0.00147814083866865,0.00123240760771842,0.000845382089850495
"95","23:30 - 23:45",0.000782349009244767,0.00101186027537655,0.00480629108959296,0.000629868075998208,0.000907680108564067,0.0011583279663684,0.00146826329312802,0.00122392979565263,0.000840413342649878
"96","23:45 - 24:00",0.000772734188539153,0.000999424834145191,0.00473858613169821,0.000622950759860809,0.000896525008476038,0.00115202945012325,0.00145551439750786,0.00121331958973353,0.00083416411195634
"97",NA,0.0175040627315905,0.0226390850202436,0.14168567030072,0.0140640008125015,0.0203081864650915,0.0256414943241618,0.0320782989827886,0.0269601041527808,0.0184544531727682
