"","Time","Central","East","New Delhi","North","North East","North West","South","South West","West"
"50","12:15 - 12:30",0.000779517674926854,0.00100819833589845,0.0083745607631248,0.00063185389060139,0.000904395198874534,0.0011952423586318,0.00137430869280616,0.00116517844101614,0.000817591582775512
"51","12:30 - 12:45",0.000780203345696852,0.00100908515623816,0.0083742341574627,0.000632531530990257,0.000905190713039692,0.0011974680747752,0.00137643461970224,0.00116677659191533,0.000818961367792451
"52","12:45 - 13:00",0.000779218137090721,0.00100781092512171,0.00836381190964305,0.000630888023205812,0.000904047675541076,0.00118781457997057,0.00137726615003277,0.00116755038158549,0.000816563067599375
"53","13:00 - 13:15",0.00077018487047462,0.000996127643699088,0.00836717394230123,0.000620002189541758,0.000893567293606797,0.00113961877750486,0.00136185669033895,0.00115464257865493,0.000797695311438005
"54","13:15 - 13:30",0.000767011470173628,0.000992023289166139,0.0083151754972256,0.000616011952212556,0.000889885519493601,0.00112108745301622,0.00135966240323554,0.0011518506819473,0.000791755479632243
"55","13:30 - 13:45",0.000769492768365762,0.000995232505311765,0.0082658286847013,0.000619213381425839,0.000892764317812256,0.0011363620768492,0.00136976980252223,0.00115855052268021,0.000799576252213267
"56","13:45 - 14:00",0.000778750289370939,0.0010072058287811,0.00822944317316219,0.000628097986266032,0.000903504879341344,0.00116386334862127,0.00138624088116584,0.00117079239437788,0.000813048593515369
"57","14:00 - 14:15",0.000787758839042014,0.00101885714225272,0.008221992838925,0.000635973770608942,0.000913956584714294,0.00118320540813713,0.00140135927024498,0.00118211199632207,0.000823769429105797
"58","14:15 - 14:30",0.000794386024815547,0.00102742849077178,0.00823028857504575,0.000642201896802465,0.000921645435382363,0.00120161966171694,0.00141599794007611,0.00119317525609199,0.00083406252287266
"59","14:30 - 14:45",0.000802188595534865,0.00103752003720873,0.00825397181405812,0.000649094597670248,0.000930697965843706,0.00121905906780596,0.00142888098987627,0.00120263462183551,0.000843465081022553
"60","14:45 - 15:00",0.000807511676244503,0.00104440470613405,0.00823790915442202,0.000653706941989733,0.000936873795836875,0.00123008920574906,0.00143894868855247,0.00120984596519129,0.000850088511784057
"61","15:00 - 15:15",0.000812291401415037,0.00105058661979423,0.00822001278583814,0.000657600969762698,0.000942419225575304,0.00123760809812234,0.00144540569978538,0.00121435339038969,0.000854460466510819
"62","15:15 - 15:30",0.000810893515877018,0.00104877864812337,0.00817321246245203,0.000656763669703434,0.000940797400939603,0.00123831528725167,0.00144348589021108,0.00121236112291485,0.000853981010577593
"63","15:30 - 15:45",0.000811682835377688,0.00104979952376566,0.00815343727780477,0.000657321681996987,0.00094171316820152,0.00123873735135771,0.00144189858516516,0.00121079267491795,0.000853539250625814
"64","15:45 - 16:00",0.000809493956096924,0.00104696851105186,0.00810174388885667,0.000655544000372109,0.00093917363385084,0.00123534795794015,0.00143964969728342,0.00120888705219103,0.000851801699535359
"65","16:00 - 16:15",0.000809608174709121,0.0010471162370348,0.00807553914919918,0.000655080470023079,0.000939306150107772,0.00123016363385625,0.00143590234221711,0.00120595717870986,0.000849035607143939
"66","16:15 - 16:30",0.000808483896605389,0.00104566213875104,0.00801412747343429,0.000653442895865345,0.000938001764393476,0.00122144046405695,0.0014292974715367,0.00120035110126461,0.00084427579192574
"67","16:30 - 16:45",0.00080839644358096,0.00104554903035525,0.0079398253172884,0.000652598489958337,0.000937900301530011,0.00121385169009446,0.00142248988520486,0.00119483308128912,0.000839760797660286
"68","16:45 - 17:00",0.000807766486696103,0.00104473426822294,0.00783615138397367,0.000651331688974977,0.000937169426528085,0.00120559822489158,0.00141760478846636,0.00119128991054291,0.00083573805215645
"69","17:00 - 17:15",0.000806569395567446,0.00104318599635861,0.00769384265517203,0.000649711597747381,0.000935780563255069,0.00119750069711274,0.0014106944896553,0.00118628872844141,0.000831045018869162
"70","17:15 - 17:30",0.00080334333001103,0.00103901352659931,0.00746808952564828,0.000646627624495298,0.000932037686994116,0.00118803402123759,0.00139963901172987,0.00117755951912846,0.000824509343431412
"71","17:30 - 17:45",0.00080131962137524,0.00103639613927818,0.00720010837075919,0.000643859361531343,0.000929689783369864,0.00117406102429329,0.00138697903661757,0.00116673081480015,0.00081615183007628
"72","17:45 - 18:00",0.000801509299416214,0.00103664146159917,0.00692997663146184,0.00064305587133876,0.000929909847539166,0.00116512661698325,0.00138070755679949,0.00116114952714191,0.000811450622832519
"73","18:00 - 18:15",0.000801877463445242,0.00103711763086812,0.00669941650573237,0.000642648915992098,0.000930336990875309,0.00115889314360976,0.00137724249985599,0.00115776151887366,0.000808491524029501
"74","18:15 - 18:30",0.000803156440510071,0.00103877181086928,0.00651067411997278,0.000643530438374848,0.00093182085808462,0.00115935870148648,0.0013800059853941,0.00116017195951135,0.000809595283594568
"75","18:30 - 18:45",0.000806672821140041,0.00104331976303708,0.00638355897209995,0.000646781525842145,0.000935900557444175,0.0011686131892159,0.00138830581913057,0.00116713974183263,0.000815100601782718
"76","18:45 - 19:00",0.000813543853251203,0.00105220649307951,0.00629888753095695,0.000652425083755389,0.00094387231825541,0.00117986277182925,0.00140125942209746,0.00117835755871774,0.000822802321789516
"77","19:00 - 19:15",0.00081800859626085,0.00105798102086422,0.00623114004876584,0.000656640010988435,0.000949052306178727,0.00119245188651564,0.0014166006683902,0.00119177418960965,0.000831719000791602
"78","19:15 - 19:30",0.000824229060352244,0.00106602633112104,0.00616582529343989,0.000662162886604631,0.000956269278981245,0.00120662296749499,0.00143885112669845,0.00121106682749257,0.000843511811369588
"79","19:30 - 19:45",0.000828805725155887,0.00107194561427191,0.00608122170614353,0.00066620615403087,0.000961579118396574,0.00121685503985031,0.00145763039753436,0.00122751401614373,0.000852983052277575
"80","19:45 - 20:00",0.000831121387971673,0.00107494060395909,0.00596906043282261,0.000668546008858666,0.000964265746808182,0.00122486629470083,0.00147526689380054,0.00124282634841107,0.000861432376315329
"81","20:00 - 20:15",0.000826578003367886,0.00106906436414539,0.00582251764020708,0.00066503471949493,0.000958994519029169,0.00121955213812219,0.00148201948955453,0.00124865967134707,0.000862330691986521
"82","20:15 - 20:30",0.000822161935986389,0.00106335279155576,0.00569791288910229,0.000661583057134163,0.000953871004494228,0.00121401327392727,0.00148772558957573,0.00125349315723724,0.000862797532674046
"83","20:30 - 20:45",0.000817541866026257,0.0010573773698362,0.00559806565326655,0.000657767277261862,0.000948510806483579,0.00120624609786603,0.00149112830500208,0.0012562134198964,0.00086183132143478
"84","20:45 - 21:00",0.000812557901560551,0.00105093130088597,0.00550547568825233,0.00065346633989863,0.000942728418631284,0.00119608797719839,0.00149515248704728,0.00125907821981603,0.000860417551958791
"85","21:00 - 21:15",0.000804733654102477,0.00104081171858448,0.0054075593632159,0.000646489794176682,0.000933650738851218,0.00117797662438167,0.00149352620518837,0.0012568618054851,0.000854794994867716
"86","21:15 - 21:30",0.000805821833415127,0.00104221912807302,0.00534891863898364,0.000647780344006257,0.000934913242804021,0.00118358204038285,0.00150390358228374,0.00126436443807707,0.000860015172817818
"87","21:30 - 21:45",0.000810621252829752,0.00104842651351499,0.00530198474473283,0.000652384329772884,0.000940481521773936,0.00119781940379488,0.00151413807446259,0.00127160936865734,0.000867591553002096
"88","21:45 - 22:00",0.000816246743770564,0.00105570230826291,0.00526634600231367,0.000657520295793095,0.000947008207648839,0.00121199720553343,0.00152385781440534,0.0012782263892112,0.000874969908182558
"89","22:00 - 22:15",0.000817057980546165,0.00105675153087002,0.00521073473817446,0.000658913769474222,0.000947949403299179,0.00122033330480375,0.00152403788915012,0.00127658491734733,0.000877357452830737
"90","22:15 - 22:30",0.000823124457470287,0.00106459768001634,0.00517094373241027,0.000664076321127487,0.000954987720428773,0.00123199861458321,0.00153424887256675,0.00128348687543221,0.000884208466869318
"91","22:30 - 22:45",0.000826917117385802,0.00106950296124144,0.00514116558577518,0.000667450062770718,0.000959387958587424,0.00124070055974679,0.0015387039401675,0.00128585100551728,0.000888204687655626
"92","22:45 - 23:00",0.000827094506302242,0.00106973238927895,0.005096384384143,0.000667827384575309,0.000959593764933479,0.00124322321860604,0.00153777035862716,0.00128394386849619,0.000888578965573271
"93","23:00 - 23:15",0.000820009624275384,0.00106056907393759,0.00502635230786585,0.000662386213884161,0.000951373895781333,0.00123526675980799,0.00152370260155825,0.00127131263121909,0.000881402685732078
"94","23:15 - 23:30",0.000814193275378786,0.00105304643081201,0.00495356655593352,0.000657963316785972,0.000944625776801791,0.00122915935113464,0.00151352049945281,0.00126227240828358,0.000876111376515409
"95","23:30 - 23:45",0.000806364713876943,0.00104292126889137,0.00487532463641277,0.000651935244770459,0.000935543091874827,0.0012202158657629,0.00149675334739634,0.00124821452355859,0.000867708541313687
"96","23:45 - 24:00",0.00079454625696875,0.00102763572890814,0.0047970474735297,0.000642876306692932,0.000921831336478289,0.00120711318305403,0.00147698936184277,0.00123182670688937,0.000857089929918866
"97",NA,0.0178910457174736,0.0231395940079648,0.144765474430642,0.014432941053109,0.0207571635258254,0.0267674517188621,0.0323499591716708,0.0272380464621064,0.0188641106386206
